Uuid,Ordenado,Delivered,Orders,ACV,AOV,Sku's,Sku's x Order,Freq
9d2972fa-c590-4e27-b4e7-a678e5ee742c,2401.426076066,2394.640781949,7,2394.6407819490000000,342.0915402784285714,23,3.28571428571428571429,2.3333333333333333
f43a154f-bc87-4b2b-ab7f-9d274c716288,2399.366,2379.5,6,2379.5000000000000000,398.6133333333333333,14,2.33333333333333333333,2.0000000000000000
5aecc3bf-25eb-4184-ac24-3af6d2de30db,2396.796226271,2308.778953337,7,2308.7789533370000000,329.8255647624285714,28,4.00000000000000000000,2.3333333333333333
bd67c5fd-43c2-485c-b4e2-3d152c6a589b,2396.424,2396.424,2,2396.4240000000000000,1198.2120000000000000,5,2.50000000000000000000,0.66666666666666666667
75337572-a510-4981-a856-f0d2a7e44aef,2392.060423529,1856.8257,5,1856.8257000000000000,371.3651400000000000,16,3.20000000000000000000,1.6666666666666667
0733f10e-c533-417e-9d6d-fdd5152b3b06,2391.478431583,2391.47430588,4,2391.4743058800000000,597.8685764700000000,11,2.75000000000000000000,1.3333333333333333
19baa58d-ddd1-499a-acd8-d96a4880199a,2390.26,2398.26,2,2398.2600000000000000,1199.1300000000000000,9,4.50000000000000000000,0.66666666666666666667
2f55f863-d2fa-4461-b0aa-279623ba39a5,2390.16,2390.16,1,2390.1600000000000000,2390.1600000000000000,1,1.00000000000000000000,0.33333333333333333333
a75c8e84-47ed-4593-8f1a-d1823bfc1545,2388.16,982.28,4,982.2800000000000000,245.5700000000000000,11,2.75000000000000000000,1.3333333333333333
436bd184-3f09-4440-9e7b-3a17f43cf315,2387.697211765,2388.3638,6,2388.3638000000000000,398.0606333333333333,35,5.83333333333333333333,2.0000000000000000
732aabd0-b46b-4a7a-b9aa-846001de865d,2385.604406392,2274.288674854,11,2274.2886748540000000,206.7535158958181818,49,4.45454545454545454545,3.6666666666666667
8e7ddc9f-612b-4f30-928d-1e1db4679528,2384.484514,1835.6895,6,1835.6895000000000000,308.1882500000000000,11,1.83333333333333333333,2.0000000000000000
58d1edd2-420e-4517-9fb5-b1cd9c6a1a63,2379.35,2379.35,5,2379.3500000000000000,475.8700000000000000,6,1.20000000000000000000,1.6666666666666667
66f21361-1d6f-49a8-8635-773cb90314bc,2376.12,2376.12,2,2376.1200000000000000,1188.0600000000000000,1,0.50000000000000000000,0.66666666666666666667
887bcbb8-130d-4fb0-b6d6-c3dd999fdafc,2375.456,2375.47,4,2375.4700000000000000,593.8675000000000000,12,3.00000000000000000000,1.3333333333333333
c2027c07-8dc1-4b87-b465-3685910e1bcc,2374.04,2374.04,2,2374.0400000000000000,1187.0200000000000000,2,1.00000000000000000000,0.66666666666666666667
1dd52f9f-4892-41a3-8d20-5af0b4f256bd,2373.96706806,2373.96706806,5,2373.9670680600000000,474.7934136120000000,6,1.20000000000000000000,1.6666666666666667
b392891d-a27e-4219-8d86-6023fab3b841,2371.51,1356.88,4,1356.8800000000000000,339.2200000000000000,4,1.00000000000000000000,1.3333333333333333
d1e13e41-2c46-4fe3-af7b-75d7e0181bf2,2360.10020588,2284.12470588,6,2284.1247058800000000,381.2657843133333333,16,2.66666666666666666667,2.0000000000000000
06504f7e-b884-4029-8ab3-10fecfc7b514,2359.868,2359.87,1,2359.8700000000000000,2359.8700000000000000,4,4.00000000000000000000,0.33333333333333333333
866b930c-db65-4afe-88e5-1825894e74cc,2355.52692,2355.527,5,2355.5270000000000000,471.1054000000000000,15,3.00000000000000000000,1.6666666666666667
ed8605eb-bed2-4c9f-a165-aeaeb32b9cfd,2354.58,2354.58,3,2354.5800000000000000,784.8600000000000000,3,1.00000000000000000000,1.00000000000000000000
8df2d57c-e1ca-4070-954a-1bc99c6aa564,2351.34,2351.34,2,2351.3400000000000000,1175.6700000000000000,1,0.50000000000000000000,0.66666666666666666667
98b59f9b-98a8-4cc5-bdf8-0ef43c2e9cfc,2349.831717241,2316.081717241,10,2316.0817172410000000,231.6081717241000000,18,1.80000000000000000000,3.3333333333333333
2de05296-1c09-4278-aae2-5812fa6a1faf,2345.14,2121.02,7,2121.0200000000000000,303.0028571428571429,3,0.42857142857142857143,2.3333333333333333
bb68bf44-7dc5-4109-8ed2-0726fbc210c0,2341.677145737,2349.997145737,7,2349.9971457370000000,335.7138779624285714,14,2.00000000000000000000,2.3333333333333333
20f4c11a-46ac-4f30-9e2f-ffc3a1583f15,2336.684,1718.57,3,1718.5700000000000000,572.8566666666666667,12,4.00000000000000000000,1.00000000000000000000
408d91e8-aeab-4051-b9fc-abe7bc5f2118,2336.17,2336.18,2,2336.1800000000000000,1168.0900000000000000,9,4.50000000000000000000,0.66666666666666666667
0a857343-6b8f-47eb-9013-e1bb019b4c8f,2332.985,2332.985,8,2332.9850000000000000,291.7581250000000000,6,0.75000000000000000000,2.6666666666666667
a7eb125d-b95c-47f7-8d54-0a1a06f1c407,2332.5,2332.5,1,2332.5000000000000000,2332.5000000000000000,1,1.00000000000000000000,0.33333333333333333333
7d83a7e7-f87a-49be-bc5a-74813b18d7e4,2332.37,2332.37,2,2332.3700000000000000,1166.1850000000000000,11,5.50000000000000000000,0.66666666666666666667
a9a68d07-61ab-4b6d-9c1b-332634e5ced8,2326.556975,2326.55,2,2326.5500000000000000,1163.2750000000000000,4,2.00000000000000000000,0.66666666666666666667
3c8e7f37-0a5c-4dce-b344-fa84dae093a8,2320.266,2320.284,6,2320.2840000000000000,386.7140000000000000,33,5.50000000000000000000,2.0000000000000000
2add8143-fb5e-4590-8c7a-d1c74bb5da7b,2319.154291475,2319.154291475,5,2319.1542914750000000,463.8308582950000000,12,2.40000000000000000000,1.6666666666666667
7e112cdc-73c2-4244-a675-10a7198bb406,2315.18441035,2244.98481035,16,2244.9848103500000000,141.5659687500000000,41,2.56250000000000000000,5.3333333333333333
fb01cfc1-cb1d-4788-9ccc-2eb6f70dde4c,2301.29,1550.37,3,1550.3700000000000000,516.7900000000000000,6,2.00000000000000000000,1.00000000000000000000
20e0c807-a681-4a18-aa01-0862bcfbf9fd,2297.4982891,2297.5352,9,2297.5352000000000000,255.2816888888888889,28,3.11111111111111111111,3.0000000000000000
2c577fa5-3ee3-42a0-b7af-3fd8e9caf45b,2296.41,1800.1,2,1800.1000000000000000,900.0500000000000000,7,3.50000000000000000000,0.66666666666666666667
e5714d52-db48-47d7-8bfa-6dbba0f37601,2295.3553,1370.675,8,1370.6750000000000000,171.3343750000000000,27,3.37500000000000000000,2.6666666666666667
2d1bcc61-0836-4485-87dd-c5ac0c0ade95,2293.375217391,2255.875217391,5,2255.8752173910000000,451.1750434782000000,14,2.80000000000000000000,1.6666666666666667
8069b216-c82d-46f9-8993-218792fa92e0,2285.052,2285.04,6,2285.0400000000000000,380.8400000000000000,12,2.00000000000000000000,2.0000000000000000
7a00c407-7b53-4472-8496-11543ab3e0ad,2281,2281,1,2281.0000000000000000,2281.0000000000000000,1,1.00000000000000000000,0.33333333333333333333
5636d683-6fe6-469b-adf9-e79286bb47a9,2275.788564178,1970.649909177,9,1970.6499091770000000,218.9611010196666667,27,3.00000000000000000000,3.0000000000000000
49ad9321-b6ac-4ca7-b048-5541c2939d11,2270.5443686,1974.0691724,16,1974.0691724000000000,123.3793232750000000,37,2.31250000000000000000,5.3333333333333333
688a9d5a-efb1-4bb6-8524-4fc5f513e85e,2269.02,2269.02,2,2269.0200000000000000,1134.5100000000000000,2,1.00000000000000000000,0.66666666666666666667
37569737-a4ef-41f6-8c9b-2947bb044e42,2264.2294117,2084.5137517,14,2084.5137517000000000,149.7775536928571429,35,2.50000000000000000000,4.6666666666666667
d012edc9-e748-42a2-b3ce-c4c21ad33770,2256.09,2256.07,5,2256.0700000000000000,451.2140000000000000,24,4.80000000000000000000,1.6666666666666667
3b540554-39a0-42f0-b170-3cb1fefcf36e,2252.703,2244.266,10,2244.2660000000000000,224.4266000000000000,27,2.70000000000000000000,3.3333333333333333
73e80ac1-3431-4527-9e15-4d40c6e20eb1,2252.69,1302.26,2,1302.2600000000000000,658.2100000000000000,8,4.00000000000000000000,0.66666666666666666667
72abc3e4-e2f0-4932-bb7a-0210fcb2f419,2241.23,1840.36,6,1840.3600000000000000,306.7266666666666667,7,1.16666666666666666667,2.0000000000000000
3ade7cd7-f3ef-47bf-8769-2b5a9913d224,2229.542298851,2229.542298851,8,2229.5422988510000000,278.6927873563750000,10,1.25000000000000000000,2.6666666666666667
d0396f4f-d99b-4079-b784-a32527ba0b20,2227.13,2227.15,1,2227.1500000000000000,2227.1500000000000000,12,12.00000000000000000000,0.33333333333333333333
67a5135b-9598-443f-86bb-9adb435d2ae1,2223.0254282,2223.0141,7,2223.0141000000000000,317.5734428571428571,14,2.00000000000000000000,2.3333333333333333
42b07e7f-2a8b-4cb9-bc54-43a27070d9f0,2220.42,2220.42,2,2220.4200000000000000,1110.2100000000000000,2,1.00000000000000000000,0.66666666666666666667
18938e58-a1b2-4090-aef4-c519ca81bb35,2215.891022989,1906.44591895,6,1906.4459189500000000,317.7409864916666667,11,1.83333333333333333333,2.0000000000000000
04ec0fb4-e7c9-41df-9b0d-05f5e4e17398,2209.35294117,1663.65294117,9,1663.6529411700000000,184.8503267966666667,22,2.44444444444444444444,3.0000000000000000
7fccac69-c0d0-4de8-9365-e54ac319b110,2208.87959894,2208.88561034,10,2208.8856103400000000,220.8885610340000000,42,4.20000000000000000000,3.3333333333333333
134a5744-f2f6-4f07-a497-8a2163e197d1,2206.25794828,2206.25794828,3,2206.2579482800000000,735.4193160933333333,6,2.00000000000000000000,1.00000000000000000000
47a33992-d1cf-4805-a13a-fb49de8288d3,2205.839367588,1449.424607588,4,1449.4246075880000000,362.3561518970000000,11,2.75000000000000000000,1.3333333333333333
d443df13-00c6-46ea-9240-b76e54e52504,2205.184456,2205.184456,10,2205.1844560000000000,220.5184456000000000,19,1.90000000000000000000,3.3333333333333333
fd5fa600-e65e-4e35-97ac-2300e136b0fa,2202.9738622,2202.9738622,7,2202.9738622000000000,314.7105517428571429,10,1.42857142857142857143,2.3333333333333333
939de75c-7217-4634-a1bb-fad5de12c707,2187.8115,2187.82,6,2187.8200000000000000,364.6366666666666667,17,2.83333333333333333333,2.0000000000000000
27b0dab5-68cc-4293-831e-8ff460734ed3,2185.19833346,2185.1984,5,2185.1984000000000000,437.0396800000000000,10,2.00000000000000000000,1.6666666666666667
6faa87c8-607f-42eb-82a7-f15d5708f67e,2176.18,1734.94,5,1734.9400000000000000,346.9880000000000000,18,3.60000000000000000000,1.6666666666666667
1d2e4214-3e1c-471b-95e6-1e5e96697d77,2170.799509,2170.7923,4,2170.7923000000000000,542.6980750000000000,7,1.75000000000000000000,1.3333333333333333
ad47d47e-2564-418f-a2e0-120cde04ae33,2170.33,1871.02,5,1871.0200000000000000,374.2040000000000000,11,2.20000000000000000000,1.6666666666666667
e4fcef2d-3840-465b-bb9d-e2afe933fb7f,2168.0854,2168.08,4,2168.0800000000000000,542.0200000000000000,12,3.00000000000000000000,1.3333333333333333
fcb0f534-bccd-4953-99ba-78c7079aba4a,2159.095,2159.095,4,2159.0950000000000000,539.7737500000000000,6,1.50000000000000000000,1.3333333333333333
e09ebf74-9e55-46e8-b9e0-a73b12856a24,2155.6,2155.58,6,2155.5800000000000000,359.2633333333333333,20,3.33333333333333333333,2.0000000000000000
273137f7-642c-476b-97fd-e16860780aa0,2150.59,2150.59,4,2150.5900000000000000,537.6475000000000000,9,2.25000000000000000000,1.3333333333333333
8ac8c8cc-c571-42b7-82d0-6c700a3bf369,2148.53113087,1015.393425,6,1015.3934250000000000,169.2322375000000000,21,3.50000000000000000000,2.0000000000000000
048402d5-6989-4164-be80-6ebe95abf9f2,2148.212369167,1453.730070588,19,1453.7300705880000000,76.5121089783157895,47,2.47368421052631578947,6.3333333333333333
294b5fd6-23f7-4a24-91a7-e5f1dd39c26f,2134.966,2134.966,2,2134.9660000000000000,1067.4830000000000000,2,1.00000000000000000000,0.66666666666666666667
d188478d-f420-4ae9-a365-851d3744d057,2133.9,2133.9,2,2133.9000000000000000,1066.9500000000000000,1,0.50000000000000000000,0.66666666666666666667
de94755c-fe0c-4999-84d0-46f36e97ec79,2129.83,750.37,8,750.3700000000000000,95.9375000000000000,25,3.12500000000000000000,2.6666666666666667
04e555a7-aa6a-41e5-a9b5-65bfa782e996,2127.839361176,1138.866913744,6,1138.8669137440000000,189.8111522906666667,21,3.50000000000000000000,2.0000000000000000
33441b6a-f0ae-4a17-8591-8e1834636352,2122.18317241,2122.18317241,11,2122.1831724100000000,194.1469247645454545,21,1.90909090909090909091,3.6666666666666667
d2776226-87d6-478a-b18f-1a89461342b7,2121.418235374,1893.528235374,4,1893.5282353740000000,473.3820588435000000,20,5.00000000000000000000,1.3333333333333333
2235c7ad-f109-4b39-86c7-21d90a881b00,2117.98,2117.98,2,2117.9800000000000000,1058.9900000000000000,8,4.00000000000000000000,0.66666666666666666667
19376a3b-5e87-4a07-a702-c93753e4985d,2109.167,1999.641769284,7,1999.6417692840000000,285.6631098977142857,33,4.71428571428571428571,2.3333333333333333
46be561f-42dd-48e9-bc3a-7bf93673864d,2108.057666667,1159.050166667,9,1159.0501666670000000,128.7833518518888889,19,2.11111111111111111111,3.0000000000000000
cb710c13-d38b-44f3-9484-4e4fc9d0184c,2104.026,1658.65,7,1658.6500000000000000,236.9500000000000000,13,1.85714285714285714286,2.3333333333333333
3f38b5f4-423c-44aa-8eaf-727716a55bac,2100.87,1834.631745836,4,1834.6317458360000000,460.0904364590000000,7,1.75000000000000000000,1.3333333333333333
e2fba47a-c900-4493-9f5f-0a75627c5dfd,2097.53,1248.05,5,1248.0500000000000000,249.6100000000000000,21,4.20000000000000000000,1.6666666666666667
7faa70e4-d9c4-443c-8d87-961b1ea5a30a,2097.4316,2097.43,2,2097.4300000000000000,1048.7150000000000000,4,2.00000000000000000000,0.66666666666666666667
636e282d-f302-4604-ad63-6d0c3adadc52,2087.3663187,1832.2676687,6,1832.2676687000000000,305.3779447833333333,9,1.50000000000000000000,2.0000000000000000
8f2dffba-f5dc-4646-a887-181426d06f93,2083.804554875,1965.085554875,2,1965.0855548750000000,982.5427774375000000,19,9.50000000000000000000,0.66666666666666666667
140822c7-f511-42c7-ae56-4c8cb08db4df,2075.2659,2075.27,5,2075.2700000000000000,415.0540000000000000,7,1.40000000000000000000,1.6666666666666667
23422608-7b2a-42a7-8a3e-3ce46a3319db,2060.273404574,1958.304130435,7,1958.3041304350000000,279.7577329192857143,11,1.57142857142857142857,2.3333333333333333
0a900590-2bc5-44e0-960c-8c02466bd987,2057.789645421,2057.799645421,9,2057.7996454210000000,228.6444050467777778,32,3.55555555555555555556,3.0000000000000000
e29641cd-8d50-44e6-9100-04898108a883,2050.0826,2050.09,4,2050.0900000000000000,512.5225000000000000,9,2.25000000000000000000,1.3333333333333333
6c9d7742-038e-4521-994e-058cd357744c,2041.803,2042.17,8,2042.1700000000000000,255.2712500000000000,15,1.87500000000000000000,2.6666666666666667
8ac28525-e4f4-48b9-be77-40b17b612324,2040.79919946,1705.060966658,11,1705.0609666580000000,155.0055424234545455,17,1.54545454545454545455,3.6666666666666667
9b081ca0-cd8d-4900-a5ff-3b32647783c8,2040.5788,2032.835739514,9,2032.8357395140000000,225.8706377237777778,34,3.77777777777777777778,3.0000000000000000
26dfa258-7587-494c-8673-ca81ed2aff55,2036.56,2036.56,4,2036.5600000000000000,509.1400000000000000,4,1.00000000000000000000,1.3333333333333333
397e9ec3-01bb-4b28-b239-c208a5ab014a,2036.22145737,2028.78145737,6,2028.7814573700000000,340.3585762283333333,6,1.00000000000000000000,2.0000000000000000
ec8b4edd-e431-4861-8bb2-54def4d65fea,2030.19,1429.76,2,1429.7600000000000000,714.8800000000000000,17,8.50000000000000000000,0.66666666666666666667
d232e411-3acb-45a5-aecd-a9dd4ac7625d,2024.885517647,2024.895117647,9,2024.8951176470000000,224.9883464052222222,25,2.77777777777777777778,3.0000000000000000
dd3b247d-6611-423c-a512-d081c3352da7,2024.398081825,1816.513081825,13,1816.5130818250000000,139.7317755250000000,29,2.23076923076923076923,4.3333333333333333
d9b5d91c-b4ec-477f-8822-abb4848bf1d0,2017.334411765,2017.341305882,8,2017.3413058820000000,252.1676632352500000,28,3.50000000000000000000,2.6666666666666667
4f0ffb1b-f184-4f41-b7b6-0838478f7125,2002.524,1685.844,5,1685.8440000000000000,337.1688000000000000,12,2.40000000000000000000,1.6666666666666667
63703181-4979-4f34-a4e8-62f7efde67fd,2000.6454345,2000.6410345,5,2000.6410345000000000,400.1282069000000000,14,2.80000000000000000000,1.6666666666666667
cca0a257-e44f-4442-94dd-063a117ee329,1996.87,1630.47,2,1630.4700000000000000,815.2350000000000000,5,2.50000000000000000000,0.66666666666666666667
3a67a510-6653-4f78-9cd5-75781031a412,1996.11348,973.041296843,6,973.0412968430000000,163.5402161405000000,13,2.16666666666666666667,2.0000000000000000
960bca02-8124-4f07-a1a9-18ba28fd852a,1994.672932888,888.682609753,7,888.6826097530000000,126.9546585361428571,20,2.85714285714285714286,2.3333333333333333
0533a5ab-a8d4-4181-96d2-34128ba15c1e,1994.00947241,1820.36917241,12,1820.3691724100000000,151.6974310341666667,37,3.08333333333333333333,4.0000000000000000
9c64e3f6-676b-450d-b5cc-2339fc9092c2,1986.7892205,1782.485,7,1782.4850000000000000,254.6407142857142857,13,1.85714285714285714286,2.3333333333333333
8017eed0-801d-42cd-86f4-41737e46fe4d,1982.923034187,1982.923034187,8,1982.9230341870000000,247.8653792733750000,17,2.12500000000000000000,2.6666666666666667
e688e87f-89e1-4138-82df-47173ba7d972,1980.559874,1940.557,6,1940.5570000000000000,323.4261666666666667,9,1.50000000000000000000,2.0000000000000000
8abb5119-becc-41a9-b44d-e3c9c3f38719,1979.161310337,1979.1614,7,1979.1614000000000000,282.7373428571428571,12,1.71428571428571428571,2.3333333333333333
e785611f-9e32-4b4b-8bed-9a9572e3a519,1972.941783317,1955.904990746,2,1955.9049907460000000,977.9524953730000000,13,6.50000000000000000000,0.66666666666666666667
8c55ab8f-82dc-4dd6-bf30-22384232b08d,1970.676,0,1,0.00000000000000000000,0.00000000000000000000,1,1.00000000000000000000,0.33333333333333333333
1fc2809d-d1d3-4f10-a2cd-368bf9016f2e,1970.468,1970.47,1,1970.4700000000000000,1970.4700000000000000,13,13.00000000000000000000,0.33333333333333333333
0993570c-ad99-490a-9f8a-967f366ebaa6,1964.215526,1858.9354,12,1858.9354000000000000,155.5779500000000000,11,0.91666666666666666667,4.0000000000000000
d6b4d63b-a320-4002-a408-2b4595ca140c,1962.0432,1910.542667613,2,1910.5426676130000000,955.2713338065000000,20,10.00000000000000000000,0.66666666666666666667
554a1d75-0869-4cf8-84f8-149e7314c4f3,1961.24,1961.24,2,1961.2400000000000000,980.6200000000000000,10,5.00000000000000000000,0.66666666666666666667
4a5da25f-fab2-4372-8668-3324241f14d3,1961.2149,1961.21,5,1961.2100000000000000,392.2420000000000000,7,1.40000000000000000000,1.6666666666666667
38837b5f-2089-4c6e-91f6-c80b68adf3f9,1960.42,1960.42,1,1960.4200000000000000,1960.4200000000000000,1,1.00000000000000000000,0.33333333333333333333
f054ff8f-d37c-4057-b837-a6f1eed34c2f,1956.88,1956.88,3,1956.8800000000000000,652.2933333333333333,7,2.33333333333333333333,1.00000000000000000000
d09fca5d-4dd1-4d55-afc4-2653424935ef,1947.2531343,1661.0632551,9,1661.0632551000000000,187.5728061222222222,24,2.66666666666666666667,3.0000000000000000
fde4cf3e-be4f-4277-bb47-12fedb3c0def,1944.7904404,1944.79,6,1944.7900000000000000,324.1316666666666667,19,3.16666666666666666667,2.0000000000000000
805ac639-ef96-4c58-af6e-d8c8039eec71,1943.55,1943.55,2,1943.5500000000000000,971.7750000000000000,5,2.50000000000000000000,0.66666666666666666667
55d3b919-2b8e-4c67-8ce9-35925bcf2583,1942.25,1370.8,2,1370.8000000000000000,685.4000000000000000,3,1.50000000000000000000,0.66666666666666666667
048589fe-0783-4993-ae5e-5515c48f6b72,1940.987450069,1901.011950069,7,1901.0119500690000000,271.5731357241428571,23,3.28571428571428571429,2.3333333333333333
a5ff3480-5362-4d49-b9d2-00eb83c03364,1937.53,1937.537,8,1937.5370000000000000,242.1921250000000000,10,1.25000000000000000000,2.6666666666666667
14a23551-7676-4d00-96d6-98189c7ec420,1936.9069108,1915.9554892,6,1915.9554892000000000,319.3259148666666667,10,1.66666666666666666667,2.0000000000000000
cdfcf30f-35e5-4db3-bfd3-7fb4fa1234db,1935.4,1935.42,2,1935.4200000000000000,967.7100000000000000,19,9.50000000000000000000,0.66666666666666666667
6719f5ae-a120-4dbc-86fd-c80a3b3742da,1925.354612559,1587.550678391,9,1587.5506783910000000,179.3566962917777778,37,4.11111111111111111111,3.0000000000000000
404ee340-bdb5-4554-a459-98c17914216e,1924.98,1924.98,6,1924.9800000000000000,320.8300000000000000,38,6.33333333333333333333,2.0000000000000000
b1276fcc-3b00-466f-84ef-58b5a2b47fee,1923.66,1923.66,2,1923.6600000000000000,961.8300000000000000,3,1.50000000000000000000,0.66666666666666666667
94a53cd4-6859-4051-b37f-7453524c3be3,1920.510411765,1893.590411765,13,1893.5904117650000000,145.6608009050000000,38,2.92307692307692307692,4.3333333333333333
f3da14ae-0fef-4da8-8880-1825e71cec84,1917.922,1917.92,1,1917.9200000000000000,1917.9200000000000000,2,2.00000000000000000000,0.33333333333333333333
0c6ac47e-c660-429d-8629-6f3f6fe49dfd,1916.5,1916.5,4,1916.5000000000000000,479.1250000000000000,3,0.75000000000000000000,1.3333333333333333
abc76272-9ca2-41af-a954-fbaee5e80ecc,1910.711464456,1863.169745289,3,1863.1697452890000000,621.0565817630000000,21,7.00000000000000000000,1.00000000000000000000
e13a9606-c86e-412d-875b-305194864a1f,1908.66,1908.66,4,1908.6600000000000000,477.1650000000000000,7,1.75000000000000000000,1.3333333333333333
eccb13f3-e28c-4e3a-808f-269ada8e0cd2,1896.069352941,1700.376229267,11,1700.3762292670000000,154.5796572060909091,19,1.72727272727272727273,3.6666666666666667
3c2e3165-37e6-41fd-80be-9516ec98edd3,1891.812782353,1894.761434353,8,1894.7614343530000000,236.8451792941250000,11,1.37500000000000000000,2.6666666666666667
0b971670-d9a6-4a22-a634-a14ae48503c6,1891.05,0,1,0.00000000000000000000,0.00000000000000000000,2,2.00000000000000000000,0.33333333333333333333
9b6fe4e9-cd46-46ed-92bf-c6b0251086cf,1883.7985,1790.64,6,1790.6400000000000000,298.4400000000000000,6,1.00000000000000000000,2.0000000000000000
50544add-42b3-45ad-8bdb-f51017448f84,1882.11654,1451.996,7,1451.9960000000000000,207.4280000000000000,6,0.85714285714285714286,2.3333333333333333
f104c28e-3fcd-4dd5-8030-e23ddc2ad957,1880.02175165,1234.71915165,12,1234.7191516500000000,102.8932626375000000,18,1.50000000000000000000,4.0000000000000000
16496dfa-b8d6-4007-a814-38af62e80dba,1877.36031,1877.3544,5,1877.3544000000000000,375.4708800000000000,15,3.00000000000000000000,1.6666666666666667
69a58208-b2d6-4479-a0f5-06ee97ef579a,1870.47,1746.874707683,8,1746.8747076830000000,218.3593384603750000,24,3.00000000000000000000,2.6666666666666667
437fca51-e56e-41fa-84bf-fa330419a0fe,1869.2014388,1776.2246194,7,1776.2246194000000000,253.7463742000000000,17,2.42857142857142857143,2.3333333333333333
cea90343-3054-4686-86fc-1135131e19c3,1867.8878,635.723,3,635.7230000000000000,211.9076666666666667,5,1.66666666666666666667,1.00000000000000000000
2792f059-59d6-4b2e-8d09-ff4d637f8d20,1864.85,562.09,6,562.0900000000000000,93.6816666666666667,6,1.00000000000000000000,2.0000000000000000
31b849c0-7d72-4c4b-a01d-06ea73bc5089,1858.745,1858.76,3,1858.7600000000000000,619.5866666666666667,2,0.66666666666666666667,1.00000000000000000000
f0c0d2c8-c3a0-4dc6-9228-455968cec78f,1854.917206675,1827.392552941,8,1827.3925529410000000,228.4240691176250000,24,3.00000000000000000000,2.6666666666666667
fd0a5948-06a6-47c2-873a-d66fd741d87d,1853.24,1853.24,2,1853.2400000000000000,926.6200000000000000,5,2.50000000000000000000,0.66666666666666666667
13e20662-34df-4b29-a918-1484c6b22af8,1845.86,1845.86,3,1845.8600000000000000,615.2866666666666667,5,1.66666666666666666667,1.00000000000000000000
d24659b2-7676-47f9-9859-f2a559a4fbb1,1841.78686708,1802.49686708,12,1802.4968670800000000,151.2714055900000000,16,1.33333333333333333333,4.0000000000000000
936e5031-3a5a-4029-85ad-01e7a2ef90f2,1837.7428,1837.72,6,1837.7200000000000000,306.2866666666666667,20,3.33333333333333333333,2.0000000000000000
7f9be559-fa62-494b-a223-8e31dd24a825,1836.72606,1536.4662,4,1536.4662000000000000,384.1165500000000000,26,6.50000000000000000000,1.3333333333333333
77db09db-a7ff-469a-a184-661212fa8d7d,1836.7,1852.3,4,1852.3000000000000000,463.0750000000000000,10,2.50000000000000000000,1.3333333333333333
bf05a375-b905-45b4-9031-3335d632b02b,1835.4248,1147.04,4,1147.0400000000000000,286.7600000000000000,10,2.50000000000000000000,1.3333333333333333
164ecc1d-78fb-48f9-bdba-df4ef943fafc,1832.96,1806.55,2,1806.5500000000000000,903.2750000000000000,16,8.00000000000000000000,0.66666666666666666667
d81336b1-66f5-4299-9387-0b6c79f3761f,1830.43,1830.42,4,1830.4200000000000000,457.6050000000000000,11,2.75000000000000000000,1.3333333333333333
e56c6284-5c62-44df-95b2-5fd2364b3551,1829.2639,1829.2679,5,1829.2679000000000000,365.8535800000000000,5,1.00000000000000000000,1.6666666666666667
4deb2576-5e49-4f9a-835f-68f437cd2f56,1826.476882355,736.12,6,736.1200000000000000,122.6866666666666667,20,3.33333333333333333333,2.0000000000000000
d3f84ba9-9a9d-426a-be2d-93aad23ac6eb,1823.85369888,1823.85369048,4,1823.8536904800000000,455.9634226200000000,16,4.00000000000000000000,1.3333333333333333
9f29ce85-62c1-46ba-bd94-b78c1daeb96e,1820.682012,1820.689,4,1820.6890000000000000,455.1722500000000000,7,1.75000000000000000000,1.3333333333333333
ce9a1c96-6ffa-49cf-8554-3f2544a1d565,1815.87,665.87,2,665.8700000000000000,332.9350000000000000,4,2.00000000000000000000,0.66666666666666666667
96673fae-da56-4de6-911a-22e9a173257f,1807.37622353,979.9742,5,979.9742000000000000,195.9948400000000000,9,1.80000000000000000000,1.6666666666666667
0589124d-37bf-4350-b103-70589f46fc19,1802.51093,1731.09,6,1731.0900000000000000,288.5150000000000000,5,0.83333333333333333333,2.0000000000000000
d40f5afa-46a0-4032-8258-93a40859b21c,1794.756,1778.98,1,1778.9800000000000000,1778.9800000000000000,19,19.00000000000000000000,0.33333333333333333333
cfb26b54-f15f-46be-b259-989c55400c68,1793.19,1793.19,4,1793.1900000000000000,448.2975000000000000,14,3.50000000000000000000,1.3333333333333333
80c383d4-9168-4707-a1d8-1c95c17064df,1784,1784,3,1784.0000000000000000,594.6666666666666667,3,1.00000000000000000000,1.00000000000000000000
09b7df4e-9e3a-425d-9278-fd5a2654fe09,1773.95,1587.644502145,1,1587.6445021450000000,1587.6445021450000000,8,8.00000000000000000000,0.33333333333333333333
9f86cd1e-5700-4272-8c98-813614f2f9ae,1760.878641379,1760.878841379,6,1760.8788413790000000,295.6948068965000000,16,2.66666666666666666667,2.0000000000000000
287a7842-b7f5-4e67-affc-f85246fc71a9,1758.31,1147.56,5,1147.5600000000000000,229.5120000000000000,5,1.00000000000000000000,1.6666666666666667
ec5f940c-5c17-42ec-b266-6a38ab3bd68c,1755.73695965,1755.73691765,5,1755.7369176500000000,351.1473835300000000,12,2.40000000000000000000,1.6666666666666667
e61a1416-ddc8-46a1-87ea-1a5332bbab1f,1753.103304755,1335.023304755,6,1335.0233047550000000,224.6122174591666667,24,4.00000000000000000000,2.0000000000000000
